,actividad,is_apellido1,is_apellido2,is_celular,is_direccion,is_fnac,is_nombre,is_nombrecompleto,is_nrofam,is_presencial,is_profesion,is_recontacto,is_remoto,is_telefono,loc_comuna,loc_provincia,loc_region,medio_inicial,sexo
3237,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,chiguayante,concepcion,bio-bio,recorrido por el sector,masculino
3239,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,nunoa,santiago,metropolitana,recorrido por el sector,masculino
3240,empleado,True,True,True,False,False,True,True,False,False,False,False,False,True,concepcion,concepcion,bio-bio,internet,masculino
3242,sin informacion,True,True,True,True,True,True,True,False,False,True,False,False,False,san pedro de la paz,concepcion,bio-bio,recontacto,femenino
3243,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,otro,otro,bio-bio,recorrido por el sector,masculino
3244,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,penco,concepcion,bio-bio,recorrido por el sector,masculino
3247,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3251,empleado,True,True,True,True,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,letreros,femenino
3252,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3253,empleado,True,True,True,True,False,True,True,True,False,False,False,False,False,otro,otro,bio-bio,internet,masculino
3255,sin informacion,True,True,True,True,False,True,True,False,False,False,False,False,True,otro,otro,bio-bio,internet,masculino
3256,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3260,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3262,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3265,tecnico,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3266,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recontacto,femenino
3268,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3269,profesional,True,True,True,True,False,True,True,False,False,True,False,False,True,concepcion,concepcion,bio-bio,finco,masculino
3270,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3271,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,otro,otro,bio-bio,letreros,masculino
3274,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3275,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3276,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3277,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3278,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3279,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3280,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3283,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,hualpen,concepcion,bio-bio,recorrido por el sector,femenino
3284,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3287,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,otro,otro,otro,recorrido por el sector,femenino
3289,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
3290,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3291,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3293,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,referidos,masculino
3294,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3295,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
3296,empleado,True,True,True,True,True,True,True,True,False,False,False,False,False,talcahuano,concepcion,bio-bio,finco,femenino
3299,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,san pedro de la paz,concepcion,bio-bio,internet,femenino
3301,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,chiguayante,concepcion,bio-bio,referidos,femenino
3302,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,talcahuano,concepcion,bio-bio,referidos,femenino
3303,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3304,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3305,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3309,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3311,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
3314,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3315,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,lota,concepcion,bio-bio,recorrido por el sector,masculino
3316,empleado,True,False,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3317,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,referidos,femenino
3318,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,san pedro de la paz,concepcion,bio-bio,internet,femenino
3319,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3320,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,chiguayante,concepcion,bio-bio,finco,masculino
3322,profesional,True,True,True,False,True,True,True,True,False,True,False,False,True,talcahuano,concepcion,bio-bio,recorrido por el sector,masculino
3323,profesional,True,True,True,True,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3324,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,letreros,masculino
3325,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,referidos,masculino
3326,empleado,True,True,False,False,False,True,True,False,False,False,False,False,False,san pedro de la paz,concepcion,bio-bio,internet,masculino
3328,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3332,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3333,empleado,True,True,True,False,False,True,True,False,False,True,False,False,False,otro,otro,otro,internet,masculino
3334,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
3335,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,finco,femenino
3336,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,santiago,santiago,metropolitana,recorrido por el sector,masculino
3337,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3339,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3340,profesional,True,True,True,False,True,True,True,False,False,True,False,False,False,talcahuano,concepcion,bio-bio,recontacto,masculino
3341,empleado,True,True,True,False,False,True,True,True,False,False,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
3343,empleado,True,False,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3344,independiente (no profesional),True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3345,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3347,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
3349,profesional,True,True,True,True,True,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recontacto,masculino
3350,sin informacion,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,finco,masculino
3351,profesional,True,False,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,masculino
3352,profesional,True,True,True,False,True,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,masculino
3353,profesional,True,True,True,False,False,True,True,True,False,True,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3354,tecnico,True,True,True,False,False,True,True,True,False,False,False,False,False,otro,otro,bio-bio,internet,masculino
3355,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,concepcion,concepcion,bio-bio,internet,femenino
3356,empleado,True,True,True,False,False,True,True,False,False,False,False,False,False,otro,otro,otro,internet,femenino
3357,profesional,True,True,True,True,False,True,True,False,False,True,False,False,True,chiguayante,concepcion,bio-bio,recorrido por el sector,masculino
3358,profesional,True,True,True,True,True,True,True,True,False,True,False,False,False,talcahuano,concepcion,bio-bio,recorrido por el sector,femenino
3359,profesional,True,True,True,False,False,True,True,False,False,True,False,False,False,concepcion,concepcion,bio-bio,recorrido por el sector,femenino
3360,profesional,True,True,True,True,False,True,True,True,False,True,False,False,True,concepcion,concepcion,bio-bio,referidos,masculino
